Traffic_Violations100rows (2)
SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,Search Conducted,Search Disposition,Search Outcome,Search Reason,Search Reason For Stop,Search Type,Search Arrest Reason,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
69647c76-5a37-4896-ac0e-42896409a6f3,08/12/2019,21:06:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED,RIVER / WILSON,38.9833316666667,-77.1373733333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801(a),,,MD,02 - Automobile,2015,NISS,4H,RED,Warning,21-801(a),Transportation Article,FALSE,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9833316666667, -77.1373733333333)"
5ec42102-5008-4ff6-a26e-0b08d704a776,08/11/2019,16:37:00,MCP,"1st District, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,DARNESTOWN RD/ ALDERWOOD DR,39.1062866666667,-77.2327283333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2018,HYUNDAI,ELANTRA,N/A,Warning,21-201(a1),Transportation Article,FALSE,ASIAN,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1062866666667, -77.2327283333333)"
9a46061a-39d8-46ad-995b-82f03e46e59e,08/11/2019,22:47:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,DARNESTOWN RD/ DUFIEF MILL RD,39.10288,-77.224075,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2007,INFI,FX35,GRAY,Warning,21-801.1,Transportation Article,FALSE,WHITE,M,ALEXANDRIA,VA,VA,A - Marked Patrol,"(39.10288, -77.224075)"
61756162-ea4c-4dbc-9bdf-3f85fe011f46,08/12/2019,08:31:00,MCP,"3rd District, Silver Spring",DRIVE ACROSS PRIVATE PROPERTY FOR THE PURPOSE OF AVOIDING TRAFFIC CONTROL DEVICE,PINEY BRANCH RD / UNIVERSITY BLVD E,38.9981283333333,-76.9945633333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a2),,,MD,02 - Automobile,2011,HYUNDAI,SANTA FE,SILVER,Warning,21-201(a2),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9981283333333, -76.9945633333333)"
8c613e14-cb21-4854-a5a9-427674c732d1,08/12/2019,10:56:00,MCP,"3rd District, Silver Spring",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,PINEY BRANCH RD / UNIVERSITY BLVD E,38.9974516666667,-76.9939666666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-202(i1),,,MD,02 - Automobile,2007,HONDA,CRV,BLUE,Warning,21-202(i1),Transportation Article,FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9974516666667, -76.9939666666667)"
8c613e14-cb21-4854-a5a9-427674c732d1,08/12/2019,10:56:00,MCP,"3rd District, Silver Spring",POSSESSING MORE THAN ONE DRIVER'S LICENSE AT ANY ONE TIME,PINEY BRANCH RD / UNIVERSITY BLVD E,38.9974516666667,-76.9939666666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-202(i1),,,MD,02 - Automobile,2007,HONDA,CRV,BLUE,Warning,16-111.1(f),Transportation Article,FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9974516666667, -76.9939666666667)"
f8041bf7-196a-496c-83e2-18cde27e8745,08/12/2019,13:11:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,COLUMBIA PIKE @ TOMS DR,39.0294133333333,-77.0070033333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,1998,TOYOTA,CAMRY,"GREEN, DK",Warning,13-401(h),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0294133333333, -77.0070033333333)"
f8041bf7-196a-496c-83e2-18cde27e8745,08/12/2019,13:11:00,MCP,"3rd District, Silver Spring",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,COLUMBIA PIKE @ TOMS DR,39.0294133333333,-77.0070033333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,1998,TOYOTA,CAMRY,"GREEN, DK",Warning,13-401(b1),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0294133333333, -77.0070033333333)"
1abd1bb5-9a43-4ab6-a72c-c7cea5f32ac3,08/12/2019,07:34:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,270S/EXIT 8,39.0707933333333,-77.1608583333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,VA,02 - Automobile,2002,MERCEDES,4D,BLACK,Warning,21-201(a1),Transportation Article,FALSE,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0707933333333, -77.1608583333333)"
0c5299af-716b-4e7d-add8-fe9c3faec789,08/12/2019,16:18:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,NEW HAMPSHIRE/ TREE LAWN,39.1457,-77.0062116666667,No,No,No,No,No,Yes,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2016,FORD,F150,BLACK,Warning,21-801.1,Transportation Article,FALSE,BLACK,M,MANCHESTER,MD,MD,A - Marked Patrol,"(39.1457, -77.0062116666667)"
3ecb39c9-214f-4172-844b-95ae8290bb92,08/12/2019,16:21:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,NEW HAMPSHIRE/ TREE LAWN,39.1453316666667,-77.0058783333333,No,No,No,No,No,Yes,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2015,VOLKS,4D,WHITE,Warning,21-801.1,Transportation Article,FALSE,WHITE,M,TANEYTOWN,MD,MD,A - Marked Patrol,"(39.1453316666667, -77.0058783333333)"
4966b225-a667-40d8-9303-f8ed48a45df3,08/12/2019,16:28:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,NEW HAMPSHIRE/ TREE LAWN,39.1453316666667,-77.0058783333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2007,CHEV,DS,RED,Warning,21-801.1,Transportation Article,FALSE,WHITE,M,ASHTON,MD,MD,A - Marked Patrol,"(39.1453316666667, -77.0058783333333)"
508b9153-9761-44b8-9687-a7b2c7970371,08/12/2019,16:34:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,NEW HAMPSHIRE/ TREE LAWN,39.1453316666667,-77.0058783333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2017,HONDA,RIDGELINE,GRAY,Warning,21-801.1,Transportation Article,FALSE,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1453316666667, -77.0058783333333)"
74fb54fd-f1d7-4bf0-8592-4321e89e1d43,08/12/2019,16:37:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,NEW HAMPSHIRE/ TREE LAWN,39.1453316666667,-77.0058783333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2001,FORD,2S,GRAY,Warning,21-801.1,Transportation Article,FALSE,WHITE,M,SYKESVILLE,MD,MD,A - Marked Patrol,"(39.1453316666667, -77.0058783333333)"
acb8be1d-fcf7-4081-b449-382eb1cdc856,08/12/2019,14:21:00,MCP,"1st District, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVENUE/COLESVILLE ROAD,38.995905,-77.02849,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2017,TOYT,4S,"BLUE, DARK",Warning,21-201(a1),Transportation Article,FALSE,BLACK,M,SALISBURY,MD,MD,A - Marked Patrol,"(38.995905, -77.02849)"
33ae2d0f-fb54-4d9b-889b-aba6930fd0de,08/12/2019,22:43:00,MCP,"2nd District, Bethesda",DRIVER TURNING VEHICLE WITHOUT GIVING APPROPRIATE SIGNAL AS REQUIRED,WESTLAKE ER/WESTLAKE DR,39.0266383333333,-77.145865,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-604(c),,,MD,02 - Automobile,2016,MITS,4S,GREEN,Warning,21-604(c),Transportation Article,FALSE,WHITE,M,GLEN BURNIE,MD,MD,A - Marked Patrol,"(39.0266383333333, -77.145865)"
97726fc4-73da-4ded-a56e-67be2e5b0e6d,08/12/2019,17:10:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,SHADY GROVE RD @ OAKMONT,39.12699,-77.1733016666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2019,VOLK,4S,WHITE,Warning,21-801.1,Transportation Article,FALSE,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.12699, -77.1733016666667)"
a0b11c5a-3361-4762-b2c7-0ce83e348b87,08/12/2019,12:33:00,MCP,"1st District, Rockville",PARKING WHERE PROHIBITED BY OFFICIAL SIGNS,1600 BLK ROCKVILLE PIKE,39.0629266666667,-77.1271166666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1003(aa),,,MD,02 - Automobile,2017,VOLK,4S,BLACK,Warning,21-1003(aa),Transportation Article,FALSE,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0629266666667, -77.1271166666667)"
67cc0ddb-3697-4efc-b361-6baca538aee3,08/12/2019,12:42:00,MCP,"1st District, Rockville",DRIVER READING AN ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY,700 BLK ROCKVILLE PIKE,39.0799666666667,-77.143105,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.1(b),,,MD,02 - Automobile,2012,HONDA,ODYSSEY,GRAY,Warning,21-1124.1(b),Transportation Article,FALSE,ASIAN,F,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.0799666666667, -77.143105)"
d9775f7f-35e1-4a51-942d-9470a183c032,08/12/2019,15:19:00,MCP,"1st District, Rockville",DRIVING VEH. ON HWY. WITH SUSPENDED REGISTRATION,DARNESTOWN RD / MUDDY BRANCH RD,39.100945,-77.2231683333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2014,LEXUS,GS350,GRAY,Warning,13-401(h),Transportation Article,FALSE,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.100945, -77.2231683333333)"
d9775f7f-35e1-4a51-942d-9470a183c032,08/12/2019,15:19:00,MCP,"1st District, Rockville",DRIVING VEH. ON HWY. WITH SUSPENDED REG.,DARNESTOWN RD / MUDDY BRANCH RD,39.100945,-77.2231683333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2014,LEXUS,GS350,GRAY,Warning,13-702(a),Transportation Article,FALSE,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.100945, -77.2231683333333)"
d9775f7f-35e1-4a51-942d-9470a183c032,08/12/2019,15:19:00,MCP,"1st District, Rockville",OWNER FAILURE TO RETURN TO ADM SUSPENDED REG. CARD,DARNESTOWN RD / MUDDY BRANCH RD,39.100945,-77.2231683333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2014,LEXUS,GS350,GRAY,Warning,13-708(a),Transportation Article,FALSE,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.100945, -77.2231683333333)"
d9775f7f-35e1-4a51-942d-9470a183c032,08/12/2019,15:19:00,MCP,"1st District, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,DARNESTOWN RD / MUDDY BRANCH RD,39.100945,-77.2231683333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2014,LEXUS,GS350,GRAY,Warning,13-411(f),Transportation Article,FALSE,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.100945, -77.2231683333333)"
d9775f7f-35e1-4a51-942d-9470a183c032,08/12/2019,15:19:00,MCP,"1st District, Rockville",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,DARNESTOWN RD / MUDDY BRANCH RD,39.100945,-77.2231683333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2014,LEXUS,GS350,GRAY,Warning,13-411(d),Transportation Article,FALSE,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.100945, -77.2231683333333)"
6640b812-74f3-4528-bb7d-8baf5aa31e6a,08/12/2019,22:29:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,NEW HAMPSHIRE AVE / TANLEY RD,39.0517216666667,-76.9934066666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,2016,MERCEDES,E350,WHITE,Warning,13-401(h),Transportation Article,FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0517216666667, -76.9934066666667)"
6640b812-74f3-4528-bb7d-8baf5aa31e6a,08/12/2019,22:29:00,MCP,"3rd District, Silver Spring",WILLFULLY DRIVING MOTOR VEH. AT SLOW SPEED IMPEDING NORMAL AND REASONABLE TRAFFIC MOVEMENT,NEW HAMPSHIRE AVE / TANLEY RD,39.0517216666667,-76.9934066666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,2016,MERCEDES,E350,WHITE,Warning,21-804(a),Transportation Article,FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0517216666667, -76.9934066666667)"
6640b812-74f3-4528-bb7d-8baf5aa31e6a,08/12/2019,22:29:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NEW HAMPSHIRE AVE / TANLEY RD,39.0517216666667,-76.9934066666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,2016,MERCEDES,E350,WHITE,Warning,21-201(a1),Transportation Article,FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0517216666667, -76.9934066666667)"
e4bfd6e7-168b-464f-81b2-17606117c700,08/12/2019,22:38:00,MCP,"3rd District, Silver Spring","FAILURE OF DR. TO MAKE LANE CH. TO AVAIL. LANE NOT IMMED. ADJ TO STOPPED, STANDING, PARKED VEH.",NEW HAMPSHIRE AVE / TANLEY RD,39.053445,-76.9940683333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-405(e2I),,,MD,02 - Automobile,2016,TOYOTA,CAMRY,SILVER,Warning,21-405(e2I),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.053445, -76.9940683333333)"
4913fb98-0c28-40e4-9446-3a54890f422f,08/12/2019,17:07:00,MCP,"6th District, Gaithersburg / Montgomery Village",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,SNOUFFER SCHOOL RD @ ALLISTON HOLLOW WAY,39.1761968333333,-77.1789793333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2003,GMC,YUKON,BLACK,Warning,22-406(i1),Transportation Article,FALSE,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1761968333333, -77.1789793333333)"
1096eaa2-7f78-4182-b955-27a7d3d651ce,08/12/2019,22:01:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,CONTOUR RD. @ LOST KNIFE RD.,39.1600618333333,-77.216589,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-707(a),,,MD,02 - Automobile,1998,LEXUS,G5430,BEIGE,Warning,21-707(a),Transportation Article,FALSE,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1600618333333, -77.216589)"
8cd21736-5fef-4951-a98e-71231efae89f,08/11/2019,22:14:00,MCP,"3rd District, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,GEORGIA AVE/EAST WEST HWY,0,0,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-204(f),,,MD,02 - Automobile,2009,FORD,TK,WHITE,Warning,22-204(f),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(0.0, 0.0)"
441b1d43-df6f-4419-b1f0-e0cbcc598287,08/11/2019,23:20:00,MCP,"3rd District, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA AVE/SPRING ST,0,0,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2009,NISSAN,ALTIMA,GRAY,Warning,21-801.1,Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(0.0, 0.0)"
e6cade1a-ed4a-428e-b169-bb6875ef56ed,08/12/2019,02:04:00,MCP,"1st District, Rockville",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,ATLANTIC AVENUE / VEIRS MILL ROAD,39.07143,-77.10893,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-204(b),,,MD,02 - Automobile,2005,NISSAN,MURANO,SILVER,Warning,21-204(b),Transportation Article,FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.07143, -77.10893)"
e6cade1a-ed4a-428e-b169-bb6875ef56ed,08/12/2019,02:04:00,MCP,"1st District, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,ATLANTIC AVENUE / VEIRS MILL ROAD,39.07143,-77.10893,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-204(b),,,MD,02 - Automobile,2005,NISSAN,MURANO,SILVER,Warning,13-409(b),Transportation Article,FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.07143, -77.10893)"
b96f69b5-fd5a-420e-8f93-3c9e8cc404d3,08/12/2019,22:08:00,MCP,"6th District, Gaithersburg / Montgomery Village",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,2 TEACHERS WAY,39.14247,-77.18686,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2005,HONDA,CIVIC,SILVER,Warning,13-411(f),Transportation Article,FALSE,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.14247, -77.18686)"
b96f69b5-fd5a-420e-8f93-3c9e8cc404d3,08/12/2019,22:08:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY TAB ON PLATES OF VEH. AS REQUIRED BY ADM.,2 TEACHERS WAY,39.14247,-77.18686,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2005,HONDA,CIVIC,SILVER,Warning,13-410(e2),Transportation Article,FALSE,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.14247, -77.18686)"
496cc452-4fe8-404e-9a3f-66488e675c67,08/12/2019,22:29:00,MCP,"6th District, Gaithersburg / Montgomery Village",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,W DEER PARK/ BRIGHTON DR,39.1306366666667,-77.200525,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-226(a),,,MD,02 - Automobile,2015,ACUR,4H,WHITE,Warning,13-411(f),Transportation Article,FALSE,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1306366666667, -77.200525)"
496cc452-4fe8-404e-9a3f-66488e675c67,08/12/2019,22:29:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,W DEER PARK/ BRIGHTON DR,39.1306366666667,-77.200525,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-226(a),,,MD,02 - Automobile,2015,ACUR,4H,WHITE,Warning,13-401(h),Transportation Article,FALSE,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1306366666667, -77.200525)"
496cc452-4fe8-404e-9a3f-66488e675c67,08/12/2019,22:29:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE GIVE REQUIRED SIGNAL FOR VEH. LEFT TURN,W DEER PARK/ BRIGHTON DR,39.1306366666667,-77.200525,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-226(a),,,MD,02 - Automobile,2015,ACUR,4H,WHITE,Warning,21-606(b),Transportation Article,FALSE,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1306366666667, -77.200525)"
496cc452-4fe8-404e-9a3f-66488e675c67,08/12/2019,22:29:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,W DEER PARK/ BRIGHTON DR,39.1306366666667,-77.200525,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-226(a),,,MD,02 - Automobile,2015,ACUR,4H,WHITE,Warning,22-226(a),Transportation Article,FALSE,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1306366666667, -77.200525)"
f236e7c6-3c19-425c-9a2d-d9bf3b2c6ae6,08/12/2019,09:14:00,MCP,"1st District, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,28/100 EDISON PARK DR,0,0,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-409(b),,,MD,05 - Light Duty Truck,2008,HONDA,PILOT,MAROON,Warning,13-409(b),Transportation Article,FALSE,WHITE,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(0.0, 0.0)"
f236e7c6-3c19-425c-9a2d-d9bf3b2c6ae6,08/12/2019,09:14:00,MCP,"1st District, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,28/100 EDISON PARK DR,0,0,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-409(b),,,MD,05 - Light Duty Truck,2008,HONDA,PILOT,MAROON,Warning,13-401(h),Transportation Article,FALSE,WHITE,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(0.0, 0.0)"
c8c92f8d-1c68-4d68-9b92-d654bb7b4492,08/12/2019,15:17:00,MCP,"1st District, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,370/270NB EXIT,39.12042,-77.2007933333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.2(d2),,,MD,02 - Automobile,2019,HOND,VN,GRAY,Warning,21-1124.2(d2),Transportation Article,FALSE,ASIAN,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.12042, -77.2007933333333)"
c8c92f8d-1c68-4d68-9b92-d654bb7b4492,08/12/2019,15:17:00,MCP,"1st District, Rockville","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",370/270NB EXIT,39.12042,-77.2007933333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.2(d2),,,MD,02 - Automobile,2019,HOND,VN,GRAY,Warning,21-901.1(b),Transportation Article,FALSE,ASIAN,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.12042, -77.2007933333333)"
f3ed2e76-0157-4f33-9553-66c6c9bbbbed,08/11/2019,23:16:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,OLD GEORGETOWN/ NICHOLSON,39.0420716666667,-77.1218783333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(e),,,MD,02 - Automobile,2002,HONDA,CIVIC,BLACK,Warning,13-401(h),Transportation Article,FALSE,BLACK,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0420716666667, -77.1218783333333)"
f3ed2e76-0157-4f33-9553-66c6c9bbbbed,08/11/2019,23:16:00,MCP,"2nd District, Bethesda",ALLOWING VEHICLE TO BE DRIVEN ON HWY. WITH UNPAID REGISTRATION FEE,OLD GEORGETOWN/ NICHOLSON,39.0420716666667,-77.1218783333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(e),,,MD,02 - Automobile,2002,HONDA,CIVIC,BLACK,Warning,13-401(e),Transportation Article,FALSE,BLACK,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0420716666667, -77.1218783333333)"
ea678abc-17d7-47e4-a443-4fa5e507a434,08/12/2019,17:18:00,MCP,"2nd District, Bethesda",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,DEMOCRACY/ 495,39.0216516666667,-77.1454383333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(b1),,,MD,02 - Automobile,2004,NISSAN,SENTRA,TAN,Warning,13-401(b1),Transportation Article,FALSE,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0216516666667, -77.1454383333333)"
5601ca35-8ee7-4f8e-9208-d89cde96d469,08/12/2019,21:30:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,EASTWEST/ 355,38.9842466666667,-77.0905483333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2001,NISSAN,MAXIMA,SILVER,Warning,21-201(a1),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9842466666667, -77.0905483333333)"
5601ca35-8ee7-4f8e-9208-d89cde96d469,08/12/2019,21:30:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,EASTWEST/ 355,38.9842466666667,-77.0905483333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2001,NISSAN,MAXIMA,SILVER,Warning,21-202(h1),Transportation Article,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9842466666667, -77.0905483333333)"
a502e33a-bbad-4d1e-84e4-a349b8fc84a7,08/12/2019,09:54:00,MCP,"3rd District, Silver Spring","DRIVER WRITING,SENDING,READING A TEXT,ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY",GEORGIA AVE @ NOYES DR,38.9936183333333,-77.0265666666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.1(b),,,MD,02 - Automobile,2017,JEEP,TK,SILVER,Warning,21-1124.1(b),Transportation Article,FALSE,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9936183333333, -77.0265666666667)"
